country,policyId,isNumeric,value,numericValue
Tajikistan,P134,False,Yes,
Tajikistan,P135,False,"Yes, fully",
Tajikistan,P136,False,Yes,
Tajikistan,P137,False,"No, it is being piloted",
Tajikistan,P138,False,Yes,
Tajikistan,P139,False,Yes,
Tajikistan,P140,False,Yes,
Tajikistan,P141,False,Free to some,
Tajikistan,P142,False,Yes,
Tajikistan,P143,False,Yes,
Tajikistan,P144,False,No,
Tajikistan,P145,False,Yes,
Tajikistan,P146,False,Yes,
Tajikistan,P147,False,Yes,
Tajikistan,P148,False,On-going,
Tajikistan,P149,False,Yes,
Tajikistan,P150,False,Yes,
Tajikistan,P151,False,No,
Tajikistan,P152,False,No,
Tajikistan,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Tajikistan,P154,False,Yes,
Tajikistan,P155,False,Yes,
Tajikistan,P156,False,Yes,
Tajikistan,P157,False,51–75% complete,
Tajikistan,P158,False,Yes,
Tajikistan,P159,False,No,
Tajikistan,P160,False,No,
Tajikistan,P161,False,"Yes, completed",
Tajikistan,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Tajikistan,P163,False,Yes,
Tajikistan,P164,False,"Yes, fully adopted",
Tajikistan,P165,False,Implemented countrywide,
Tajikistan,P166,False,Yes,
Tajikistan,P167,False,No restrictions,
Tajikistan,P168,False,No,
Tajikistan,P169,False,No,
Thailand,P122,False,Yes,
Thailand,P123,False,Yes,
Thailand,P124,False,Yes,
Thailand,P125,False,Yes,
Thailand,P129,False,Yes,
Thailand,P131,False,Yes,
Thailand,P132,False,Yes,
Thailand,P135,False,"Yes, partially",
Thailand,P136,False,Yes,
Thailand,P137,False,"No, it is being piloted",
Thailand,P138,False,Yes,
Thailand,P139,False,No,
Thailand,P140,False,Yes,
Thailand,P147,False,Yes,
Thailand,P149,False,Yes,
Thailand,P150,False,Yes,
Thailand,P151,False,"Yes, annually",
Thailand,P152,False,Yes,
Thailand,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Thailand,P154,False,Yes,
Thailand,P155,False,Yes,
Thailand,P156,False,Yes,
Thailand,P157,False,>75% complete,
Thailand,P158,False,Yes,
Thailand,P159,False,Yes,
Thailand,P160,False,Yes,
Thailand,P161,False,"Yes, completed",
Thailand,P162,False,Other,
Thailand,P163,False,Yes,
Thailand,P164,False,"Yes, fully adopted",
Thailand,P165,False,Implemented countrywide,
Thailand,P166,False,Yes,
Thailand,P167,False,No restrictions,
Thailand,P168,False,No,
Thailand,P169,False,No,
Timor-Leste,P136,False,No,
Timor-Leste,P138,False,No,
Timor-Leste,P167,False,No restrictions,
Timor-Leste,P168,False,No,
Timor-Leste,P169,False,No,
Togo,P122,False,Yes,
Togo,P123,False,Yes,
Togo,P124,False,Yes,
Togo,P125,False,Yes,
Togo,P127,False,Yes,
Togo,P129,False,Yes,
Togo,P132,False,Yes,
Togo,P133,False,Yes,
Togo,P134,False,Yes,
Togo,P135,False,"Yes, fully",
Togo,P136,False,Yes,
Togo,P137,False,No pilots or implementation,
Togo,P138,False,Yes,
Togo,P139,False,No,
Togo,P140,False,No,
Togo,P141,False,Free to all,
Togo,P142,False,Yes,
Togo,P143,False,No,
Togo,P144,False,No,
Togo,P145,False,No,
Togo,P146,False,No,
Togo,P147,False,Yes,
Togo,P148,False,On-going,
Togo,P149,False,Yes,
Togo,P150,False,Yes,
Togo,P151,False,No,
Togo,P152,False,No,
Togo,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Togo,P154,False,Yes,
Togo,P155,False,Yes,
Togo,P156,False,Yes,
Togo,P158,False,Yes,
Togo,P159,False,No,
Togo,P160,False,No,
Togo,P161,False,"Yes, completed",
Togo,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Togo,P163,False,Yes,
Togo,P164,False,"Yes, fully adopted",
Togo,P165,False,Implemented countrywide,
Togo,P166,False,Yes,
Togo,P167,False,No restrictions,
Togo,P168,False,No,
Togo,P169,False,No,
Tonga,P122,False,Yes,
Tonga,P123,False,Yes,
Tonga,P124,False,Yes,
Tonga,P125,False,Yes,
Tonga,P129,False,Yes,
Tonga,P135,False,"Yes, partially",
Tonga,P136,False,No,
Tonga,P139,False,Yes,
Tonga,P142,False,Yes,
Tonga,P143,False,No,
Tonga,P144,False,Yes,
Tonga,P145,False,No,
Tonga,P146,False,Yes,
Tonga,P148,False,On-going,
Tonga,P149,False,Yes,
Tonga,P150,False,Yes,
Tonga,P151,False,"Yes, annually",
Tonga,P152,False,Yes,
Tonga,P153,False,"Yes, a health strategy or policy that integrates the AIDS response",
Tonga,P154,False,No,
Tonga,P167,False,Require HIV testing or disclosure for some permits,
Tonga,P168,False,Yes,
Tonga,P169,False,Yes,
Trinidad and Tobago,P122,False,Yes,
Trinidad and Tobago,P123,False,Yes,
Trinidad and Tobago,P124,False,Yes,
Trinidad and Tobago,P127,False,Yes,
Trinidad and Tobago,P129,False,Yes,
Trinidad and Tobago,P132,False,Yes,
Trinidad and Tobago,P133,False,Yes,
Trinidad and Tobago,P134,False,Yes,
Trinidad and Tobago,P135,False,"Yes, partially",
Trinidad and Tobago,P136,False,No,
Trinidad and Tobago,P138,False,Yes,
Trinidad and Tobago,P139,False,No,
Trinidad and Tobago,P147,False,Yes,
Trinidad and Tobago,P149,False,Yes,
Trinidad and Tobago,P150,False,Yes,
Trinidad and Tobago,P151,False,No,
Trinidad and Tobago,P152,False,Yes,
Trinidad and Tobago,P161,False,On-going,
Trinidad and Tobago,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Trinidad and Tobago,P163,False,No,
Trinidad and Tobago,P164,False,"Yes, fully adopted",
Trinidad and Tobago,P165,False,Implemented countrywide,
Trinidad and Tobago,P166,False,Yes,
Trinidad and Tobago,P167,False,No restrictions,
Trinidad and Tobago,P168,False,No,
Trinidad and Tobago,P169,False,No,
Tunisia,P122,False,Yes,
Tunisia,P123,False,Yes,
Tunisia,P124,False,Yes,
Tunisia,P125,False,Yes,
Tunisia,P129,False,Yes,
Tunisia,P132,False,Yes,
Tunisia,P135,False,"Yes, partially",
Tunisia,P136,False,No,
Tunisia,P138,False,No,
Tunisia,P139,False,No,
Tunisia,P140,False,Yes,
Tunisia,P141,False,Free to all,
Tunisia,P142,False,Yes,
Tunisia,P143,False,No,
Tunisia,P144,False,No,
Tunisia,P145,False,No,
Tunisia,P146,False,Yes,
Tunisia,P147,False,Yes,
Tunisia,P148,False,No,
Tunisia,P149,False,Yes,
Tunisia,P150,False,Yes,
Tunisia,P151,False,"Yes, less than annually",
Tunisia,P152,False,No,
Tunisia,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Tunisia,P154,False,Yes,
Tunisia,P155,False,Yes,
Tunisia,P156,False,Yes,
Tunisia,P158,False,Yes,
Tunisia,P159,False,No,
Tunisia,P160,False,No,
Tunisia,P161,False,On-going,
Tunisia,P162,False,Other,
Tunisia,P163,False,Yes,
Tunisia,P164,False,"Yes, partially adopted",
Tunisia,P165,False,Implemented in many  treatment sites,
Tunisia,P166,False,Yes,
Tunisia,P167,False,Prohibit short- and/or long-stay and require HIV testing or disclosure for some permits,
Tunisia,P168,False,Yes,
Tunisia,P169,False,Yes,
Turkey,P122,False,Yes,
Turkey,P123,False,Yes,
Turkey,P124,False,Yes,
Turkey,P130,False,Yes,
Turkey,P132,False,Yes,
Turkey,P135,False,"Yes, partially",
Turkey,P136,False,No,
Turkey,P138,False,No,
Turkey,P139,False,No,
Turkey,P147,False,Yes,
Turkey,P149,False,Yes,
Turkey,P151,False,No,
Turkey,P152,False,Yes,
Turkey,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Turkey,P154,False,Yes,
Turkey,P161,False,"Yes, completed",
Turkey,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Turkey,P163,False,Yes,
Turkey,P164,False,"Yes, fully adopted",
Turkey,P165,False,Implemented countrywide,
Turkey,P166,False,Yes,
Turkey,P167,False,No restrictions,
Turkey,P168,False,No,
Turkey,P169,False,No,
Turkmenistan,P167,False,"Deport, prohibit short- and/or long-stay and require HIV testing or disclosure for some permits",
Turkmenistan,P168,False,Yes,
Turkmenistan,P169,False,Yes,
Tuvalu,P122,False,Yes,
Tuvalu,P123,False,Yes,
Tuvalu,P124,False,Yes,
Tuvalu,P135,False,No,
Tuvalu,P136,False,No,
Tuvalu,P139,False,No,
Tuvalu,P140,False,Yes,
Tuvalu,P141,False,Free to some,
Tuvalu,P142,False,Yes,
Tuvalu,P143,False,No,
Tuvalu,P144,False,No,
Tuvalu,P145,False,Yes,
Tuvalu,P146,False,No,
Tuvalu,P147,False,No,
Tuvalu,P148,False,On-going,
Tuvalu,P149,False,Yes,
Tuvalu,P150,False,No,
Tuvalu,P151,False,No,
Tuvalu,P152,False,Yes,
Tuvalu,P153,False,No,
Tuvalu,P167,False,Require HIV testing or disclosure for some permits,
Tuvalu,P168,False,Yes,
Tuvalu,P169,False,Yes,
Uganda,P122,False,Yes,
Uganda,P123,False,Yes,
Uganda,P124,False,Yes,
Uganda,P125,False,Yes,
Uganda,P126,False,Yes,
Uganda,P127,False,Yes,
Uganda,P128,False,Yes,
Uganda,P129,False,Yes,
Uganda,P130,False,Yes,
Uganda,P132,False,Yes,
Uganda,P133,False,Yes,
Uganda,P134,False,Yes,
Uganda,P135,False,"Yes, fully",
Uganda,P136,False,Yes,
Uganda,P137,False,"Yes, fully implemented",
Uganda,P139,False,Yes,
Uganda,P141,False,Free to all,
Uganda,P142,False,Yes,
Uganda,P143,False,No,
Uganda,P144,False,No,
Uganda,P145,False,No,
Uganda,P146,False,Yes,
Uganda,P147,False,Yes,
Uganda,P148,False,"Yes, completed",
Uganda,P149,False,Yes,
Uganda,P150,False,No,
Uganda,P151,False,No,
Uganda,P152,False,Yes,
Uganda,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Uganda,P154,False,Yes,
Uganda,P155,False,No,
Uganda,P156,False,No,
Uganda,P158,False,No,
Uganda,P161,False,"Yes, completed",
Uganda,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Uganda,P163,False,Yes,
Uganda,P164,False,"Yes, fully adopted",
Uganda,P165,False,Implemented countrywide,
Uganda,P166,False,Yes,
Uganda,P167,False,No restrictions,
Uganda,P168,False,No,
Uganda,P169,False,No,
Ukraine,P122,False,Yes,
Ukraine,P123,False,Yes,
Ukraine,P124,False,Yes,
Ukraine,P125,False,Yes,
Ukraine,P126,False,Yes,
Ukraine,P127,False,Yes,
Ukraine,P128,False,Yes,
Ukraine,P129,False,Yes,
Ukraine,P132,False,Yes,
Ukraine,P133,False,Yes,
Ukraine,P135,False,"Yes, partially",
Ukraine,P136,False,Yes,
Ukraine,P137,False,"No, it is being piloted",
Ukraine,P139,False,No,
Ukraine,P140,False,Yes,
Ukraine,P141,False,Free to all,
Ukraine,P142,False,Yes,
Ukraine,P143,False,No,
Ukraine,P144,False,No,
Ukraine,P145,False,Yes,
Ukraine,P146,False,Yes,
Ukraine,P147,False,Yes,
Ukraine,P148,False,"Yes, completed",
Ukraine,P149,False,Yes,
Ukraine,P150,False,No,
Ukraine,P151,False,No,
Ukraine,P152,False,Yes,
Ukraine,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Ukraine,P154,False,Yes,
Ukraine,P155,False,Yes,
Ukraine,P156,False,No,
Ukraine,P158,False,Yes,
Ukraine,P159,False,Yes,
Ukraine,P160,False,Yes,
Ukraine,P161,False,"Yes, completed",
Ukraine,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Ukraine,P163,False,Yes,
Ukraine,P164,False,"Yes, fully adopted",
Ukraine,P165,False,Implemented countrywide,
Ukraine,P166,False,Yes,
Ukraine,P167,False,Prohibit short- and/or long-stay and require HIV testing or disclosure for some permits,
Ukraine,P168,False,No,
Ukraine,P169,False,No,
United Arab Emirates,P122,False,Yes,
United Arab Emirates,P123,False,Yes,
United Arab Emirates,P124,False,Yes,
United Arab Emirates,P135,False,"Yes, partially",
United Arab Emirates,P139,False,Yes,
United Arab Emirates,P141,False,Free to some,
United Arab Emirates,P142,False,Yes,
United Arab Emirates,P143,False,Yes,
United Arab Emirates,P144,False,Yes,
United Arab Emirates,P147,False,Yes,
United Arab Emirates,P148,False,On-going,
United Arab Emirates,P149,False,Yes,
United Arab Emirates,P150,False,No,
United Arab Emirates,P152,False,Yes,
United Arab Emirates,P153,False,"Yes, a health strategy or policy that integrates the AIDS response",
United Arab Emirates,P154,False,Yes,
United Arab Emirates,P167,False,"Deport, prohibit short- and/or long-stay and require HIV testing or disclosure for some permits",
United Arab Emirates,P168,False,Yes,
United Arab Emirates,P169,False,Yes,
United Kingdom of Great Britain and Northern Ireland,P136,False,Yes,
United Kingdom of Great Britain and Northern Ireland,P137,False,"Yes, fully implemented",
United Kingdom of Great Britain and Northern Ireland,P167,False,No restrictions,
United Kingdom of Great Britain and Northern Ireland,P168,False,No,
United Kingdom of Great Britain and Northern Ireland,P169,False,No,
United Republic of Tanzania,P122,False,Yes,
United Republic of Tanzania,P123,False,Yes,
United Republic of Tanzania,P124,False,Yes,
United Republic of Tanzania,P125,False,Yes,
United Republic of Tanzania,P129,False,Yes,
United Republic of Tanzania,P132,False,Yes,
United Republic of Tanzania,P133,False,Yes,
United Republic of Tanzania,P134,False,Yes,
United Republic of Tanzania,P135,False,"Yes, partially",
United Republic of Tanzania,P136,False,Yes,
United Republic of Tanzania,P137,False,"No, it is being piloted",
United Republic of Tanzania,P138,False,Yes,
United Republic of Tanzania,P139,False,No,
United Republic of Tanzania,P140,False,No,
United Republic of Tanzania,P141,False,Free to all,
United Republic of Tanzania,P142,False,Yes,
United Republic of Tanzania,P143,False,No,
United Republic of Tanzania,P144,False,No,
United Republic of Tanzania,P145,False,Yes,
United Republic of Tanzania,P146,False,Yes,
United Republic of Tanzania,P147,False,Yes,
United Republic of Tanzania,P148,False,"Yes, completed",
United Republic of Tanzania,P149,False,Yes,
United Republic of Tanzania,P150,False,Yes,
United Republic of Tanzania,P151,False,No,
United Republic of Tanzania,P152,False,Yes,
United Republic of Tanzania,P153,False,"Yes, a stand-alone AIDS strategy or policy",
United Republic of Tanzania,P154,False,Yes,
United Republic of Tanzania,P155,False,Yes,
United Republic of Tanzania,P156,False,Yes,
United Republic of Tanzania,P157,False,25–50% complete,
United Republic of Tanzania,P158,False,Yes,
United Republic of Tanzania,P159,False,Yes,
United Republic of Tanzania,P160,False,No,
United Republic of Tanzania,P161,False,"Yes, completed",
United Republic of Tanzania,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
United Republic of Tanzania,P163,False,Yes,
United Republic of Tanzania,P164,False,"Yes, fully adopted",
United Republic of Tanzania,P165,False,Implemented in many  treatment sites,
United Republic of Tanzania,P166,False,Yes,
United Republic of Tanzania,P167,False,No restrictions,
United Republic of Tanzania,P168,False,No,
United Republic of Tanzania,P169,False,No,
United States,P122,False,Yes,
United States,P123,False,Yes,
United States,P124,False,Yes,
United States,P125,False,Yes,
United States,P126,False,Yes,
United States,P127,False,Yes,
United States,P128,False,Yes,
United States,P129,False,Yes,
United States,P132,False,Yes,
United States,P133,False,Yes,
United States,P134,False,Yes,
United States,P135,False,"Yes, partially",
United States,P136,False,Yes,
United States,P137,False,"Yes, fully implemented",
United States,P139,False,No,
United States,P141,False,Free to all,
United States,P147,False,Yes,
United States,P149,False,Yes,
United States,P150,False,Yes,
United States,P151,False,"Yes, annually",
United States,P152,False,Yes,
United States,P153,False,"Yes, a stand-alone AIDS strategy or policy",
United States,P154,False,Yes,
United States,P155,False,Yes,
United States,P156,False,No,
United States,P157,False,>75% complete,
United States,P158,False,Yes,
United States,P159,False,No,
United States,P160,False,No,
United States,P161,False,"Yes, completed",
United States,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
United States,P163,False,Yes,
United States,P164,False,"Yes, partially adopted",
United States,P166,False,Yes,
United States,P167,False,No restrictions,
United States,P168,False,No,
United States,P169,False,No,
Uruguay,P122,False,Yes,
Uruguay,P123,False,Yes,
Uruguay,P124,False,Yes,
Uruguay,P125,False,Yes,
Uruguay,P129,False,Yes,
Uruguay,P132,False,Yes,
Uruguay,P133,False,Yes,
Uruguay,P134,False,Yes,
Uruguay,P135,False,"Yes, partially",
Uruguay,P136,False,No,
Uruguay,P138,False,Yes,
Uruguay,P139,False,No,
Uruguay,P140,False,No,
Uruguay,P141,False,Free to some,
Uruguay,P142,False,Yes,
Uruguay,P143,False,No,
Uruguay,P144,False,No,
Uruguay,P145,False,Yes,
Uruguay,P146,False,Yes,
Uruguay,P147,False,Yes,
Uruguay,P148,False,On-going,
Uruguay,P149,False,Yes,
Uruguay,P150,False,No,
Uruguay,P151,False,"Yes, less than annually",
Uruguay,P152,False,Yes,
Uruguay,P153,False,"Yes, a health strategy or policy that integrates the AIDS response",
Uruguay,P154,False,Yes,
Uruguay,P155,False,Yes,
Uruguay,P156,False,No,
Uruguay,P157,False,>75% complete,
Uruguay,P158,False,Yes,
Uruguay,P159,False,Yes,
Uruguay,P160,False,Yes,
Uruguay,P161,False,"Yes, completed",
Uruguay,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Uruguay,P163,False,No,
Uruguay,P164,False,"Yes, fully adopted",
Uruguay,P165,False,Implemented countrywide,
Uruguay,P166,False,Yes,
Uruguay,P167,False,No restrictions,
Uruguay,P168,False,No,
Uruguay,P169,False,No,
Uzbekistan,P122,False,Yes,
Uzbekistan,P123,False,Yes,
Uzbekistan,P124,False,Yes,
Uzbekistan,P125,False,Yes,
Uzbekistan,P129,False,Yes,
Uzbekistan,P130,False,Yes,
Uzbekistan,P132,False,Yes,
Uzbekistan,P133,False,Yes,
Uzbekistan,P135,False,No,
Uzbekistan,P136,False,Yes,
Uzbekistan,P137,False,"No, it is being piloted",
Uzbekistan,P138,False,Yes,
Uzbekistan,P139,False,No,
Uzbekistan,P141,False,Free to some,
Uzbekistan,P142,False,No,
Uzbekistan,P143,False,Yes,
Uzbekistan,P144,False,No,
Uzbekistan,P145,False,Yes,
Uzbekistan,P146,False,Yes,
Uzbekistan,P147,False,Yes,
Uzbekistan,P148,False,No,
Uzbekistan,P149,False,Yes,
Uzbekistan,P150,False,Yes,
Uzbekistan,P151,False,No,
Uzbekistan,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Uzbekistan,P154,False,Yes,
Uzbekistan,P155,False,No,
Uzbekistan,P157,False,>75% complete,
Uzbekistan,P158,False,Yes,
Uzbekistan,P159,False,No,
Uzbekistan,P160,False,No,
Uzbekistan,P161,False,On-going,
Uzbekistan,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Uzbekistan,P163,False,No,
Uzbekistan,P164,False,"Yes, fully adopted",
Uzbekistan,P165,False,Implemented countrywide,
Uzbekistan,P166,False,Yes,
Uzbekistan,P167,False,No restrictions,
Uzbekistan,P168,False,No,
Uzbekistan,P169,False,No,
Vanuatu,P122,False,Yes,
Vanuatu,P123,False,Yes,
Vanuatu,P124,False,Yes,
Vanuatu,P125,False,Yes,
Vanuatu,P127,False,Yes,
Vanuatu,P135,False,"Yes, fully",
Vanuatu,P136,False,No,
Vanuatu,P139,False,No,
Vanuatu,P140,False,Yes,
Vanuatu,P141,False,Free to all,
Vanuatu,P142,False,Yes,
Vanuatu,P143,False,Yes,
Vanuatu,P144,False,Yes,
Vanuatu,P145,False,Yes,
Vanuatu,P146,False,No,
Vanuatu,P147,False,Yes,
Vanuatu,P148,False,"Yes, completed",
Vanuatu,P149,False,Yes,
Vanuatu,P150,False,Yes,
Vanuatu,P151,False,No,
Vanuatu,P152,False,Yes,
Vanuatu,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Vanuatu,P154,False,Yes,
Vanuatu,P155,False,Yes,
Vanuatu,P156,False,No,
Vanuatu,P167,False,No restrictions,
Vanuatu,P168,False,No,
Vanuatu,P169,False,No,
Venezuela,P123,False,Yes,
Venezuela,P124,False,Yes,
Venezuela,P125,False,Yes,
Venezuela,P129,False,Yes,
Venezuela,P132,False,Yes,
Venezuela,P135,False,"Yes, partially",
Venezuela,P136,False,No,
Venezuela,P138,False,No,
Venezuela,P139,False,No,
Venezuela,P140,False,Yes,
Venezuela,P141,False,Free to all,
Venezuela,P142,False,Yes,
Venezuela,P143,False,No,
Venezuela,P144,False,No,
Venezuela,P145,False,No,
Venezuela,P146,False,Yes,
Venezuela,P147,False,Yes,
Venezuela,P148,False,Other,
Venezuela,P149,False,Yes,
Venezuela,P150,False,Yes,
Venezuela,P151,False,No,
Venezuela,P152,False,Yes,
Venezuela,P153,False,"Yes, a health strategy or policy that integrates the AIDS response",
Venezuela,P154,False,No,
Venezuela,P155,False,Yes,
Venezuela,P156,False,No,
Venezuela,P158,False,Yes,
Venezuela,P159,False,No,
Venezuela,P160,False,No,
Venezuela,P161,False,"Yes, completed",
Venezuela,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Venezuela,P163,False,Yes,
Venezuela,P164,False,"Yes, fully adopted",
Venezuela,P165,False,Other,
Venezuela,P166,False,Yes,
Venezuela,P167,False,No restrictions,
Venezuela,P168,False,No,
Venezuela,P169,False,No,
Viet Nam,P122,False,Yes,
Viet Nam,P123,False,Yes,
Viet Nam,P124,False,Yes,
Viet Nam,P125,False,Yes,
Viet Nam,P126,False,Yes,
Viet Nam,P127,False,Yes,
Viet Nam,P128,False,Yes,
Viet Nam,P129,False,Yes,
Viet Nam,P130,False,Yes,
Viet Nam,P135,False,"Yes, fully",
Viet Nam,P136,False,Yes,
Viet Nam,P137,False,"Yes, fully implemented",
Viet Nam,P139,False,Yes,
Viet Nam,P141,False,Free to some,
Viet Nam,P143,False,No,
